shift_id,game_id,away_defense_1_id,away_defense_2_id,away_forward_1_id,away_forward_2_id,away_forward_3_id,away_goalie_id,away_xtra_id,game_id,home_defense_1_id,home_defense_2_id,home_forward_1_id,home_forward_2_id,home_forward_3_id,home_goalie_id,home_xtra_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time
SH1897700041,18977,PL1897718,PL1897733,PL1897726,PL1897713,PL1897708,PL1897799,,18977,PL1897784,PL1897722,PL1897742,PL1897749,PL1897775,PL1897739,,41,2.0,13.0,16.0,11.0,32.0,OtherFaceoff,,42.0,49.0,75.0,84.0,22.0,,39.0,26.0,13.0,8.0,18.0,33.0,,99.0,17.0,1.0,,,,,1.0,Velodrome,HollowBrook,796.0,692.0,104.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,279.0,386.0
SH1897700042,18977,PL1897718,PL1897733,PL1897726,PL1897713,PL1897708,PL1897799,,18977,PL1897784,PL1897722,PL1897742,PL1897791,PL1897775,PL1897739,,42,2.0,11.0,32.0,11.0,19.0,,Home Goal,42.0,91.0,75.0,84.0,22.0,,39.0,26.0,13.0,8.0,18.0,33.0,,99.0,0.0,,1.0,,,1.0,,Velodrome,HollowBrook,692.0,679.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,388.0,383.0,399.0
SH1897700043,18977,PL1897702,PL1897718,PL1897711,PL1897719,PL1897740,PL1897799,,18977,PL1897787,PL1897784,PL1897742,PL1897791,PL1897724,PL1897739,,43,2.0,11.0,19.0,9.0,42.0,FaceoffAfterGoal,,42.0,91.0,24.0,87.0,84.0,,39.0,11.0,19.0,40.0,2.0,18.0,,99.0,0.0,,1.0,,,1.0,,Velodrome,HollowBrook,679.0,582.0,97.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,396.0,496.0
SH1897700044,18977,PL1897702,PL1897718,PL1897711,PL1897719,PL1897740,PL1897799,,18977,PL1897787,PL1897709,PL1897770,PL1897714,PL1897724,PL1897739,,44,2.0,9.0,42.0,9.0,20.0,,Away Goalie Stopped (after Home SOG),70.0,14.0,24.0,87.0,9.0,,39.0,11.0,19.0,40.0,2.0,18.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,582.0,560.0,22.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,493.0,518.0
SH1897700045,18977,PL1897727,PL1897705,PL1897726,PL1897722,PL1897708,PL1897799,,18977,PL1897752,PL1897709,PL1897770,PL1897714,PL1897761,PL1897739,,45,2.0,9.0,20.0,7.0,51.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),70.0,14.0,61.0,52.0,9.0,,39.0,26.0,22.0,8.0,27.0,5.0,,99.0,32.0,1.0,1.0,,,,,Velodrome,HollowBrook,560.0,471.0,89.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,515.0,607.0
SH1897700046,18977,PL1897727,PL1897705,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897784,PL1897722,PL1897770,PL1897714,PL1897761,PL1897739,,46,2.0,7.0,51.0,6.0,46.0,OtherFaceoff,,70.0,14.0,61.0,84.0,22.0,,39.0,11.0,19.0,13.0,27.0,5.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,471.0,406.0,65.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,604.0,672.0
SH1897700047,18977,PL1897727,PL1897705,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897784,PL1897722,PL1897742,PL1897749,PL1897761,PL1897739,,47,2.0,6.0,46.0,6.0,19.0,,Away Icing,42.0,49.0,61.0,84.0,22.0,,39.0,11.0,19.0,13.0,27.0,5.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,406.0,379.0,27.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,669.0,699.0
SH1897700048,18977,PL1897718,PL1897733,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897784,PL1897787,PL1897742,PL1897749,PL1897775,PL1897739,,48,2.0,6.0,19.0,5.0,7.0,OtherFaceoff,,42.0,49.0,75.0,84.0,87.0,,39.0,11.0,19.0,13.0,18.0,33.0,,99.0,26.0,1.0,1.0,,,,,Velodrome,HollowBrook,379.0,307.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,696.0,771.0
SH1897700049,18977,PL1897718,PL1897733,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897752,PL1897787,PL1897742,PL1897749,PL1897775,PL1897739,,49,2.0,5.0,7.0,4.0,49.0,,,42.0,49.0,75.0,52.0,87.0,,39.0,11.0,19.0,13.0,18.0,33.0,,99.0,0.0,1.0,,,1.0,,,Velodrome,HollowBrook,307.0,289.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,768.0,789.0
SH1897700050,18977,PL1897718,PL1897702,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897752,PL1897787,PL1897742,PL1897749,PL1897775,PL1897739,,50,2.0,4.0,49.0,4.0,36.0,,Home Goalie Stopped (after Away SOG),42.0,49.0,75.0,52.0,87.0,,39.0,11.0,19.0,13.0,18.0,2.0,,99.0,0.0,,,1.0,1.0,,,Velodrome,HollowBrook,289.0,276.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,786.0,802.0
SH1897700051,18977,PL1897727,PL1897702,PL1897726,PL1897740,PL1897708,PL1897799,,18977,PL1897752,PL1897709,PL1897742,PL1897749,PL1897775,PL1897739,,51,2.0,4.0,36.0,4.0,0.0,OtherFaceoff,Home Icing,42.0,49.0,75.0,52.0,9.0,,39.0,26.0,40.0,8.0,27.0,2.0,,99.0,0.0,,,1.0,1.0,,,Velodrome,HollowBrook,276.0,240.0,36.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,799.0,838.0
SH1897700052,18977,PL1897727,PL1897702,PL1897726,PL1897740,PL1897708,PL1897799,,18977,PL1897752,PL1897709,PL1897770,PL1897791,PL1897724,PL1897739,,52,2.0,4.0,0.0,2.0,31.0,,,70.0,91.0,24.0,52.0,9.0,,39.0,26.0,40.0,8.0,27.0,2.0,,99.0,42.0,,,1.0,1.0,,,Velodrome,HollowBrook,240.0,151.0,89.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,835.0,927.0
SH1897700053,18977,PL1897718,PL1897702,PL1897711,PL1897740,PL1897708,PL1897799,,18977,PL1897752,PL1897709,PL1897770,PL1897791,PL1897724,PL1897739,,53,2.0,2.0,31.0,2.0,19.0,,,70.0,91.0,24.0,52.0,9.0,,39.0,11.0,40.0,8.0,18.0,2.0,,99.0,0.0,,,1.0,,,1.0,Velodrome,HollowBrook,151.0,139.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,924.0,939.0
SH1897700054,18977,PL1897718,PL1897702,PL1897711,PL1897740,PL1897719,PL1897799,,18977,PL1897752,PL1897709,PL1897770,PL1897791,PL1897724,PL1897739,,54,2.0,2.0,19.0,2.0,12.0,,,70.0,91.0,24.0,52.0,9.0,,39.0,11.0,40.0,19.0,18.0,2.0,,99.0,0.0,,1.0,,,1.0,,Velodrome,HollowBrook,139.0,132.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,936.0,946.0
SH1897700055,18977,PL1897718,PL1897702,PL1897711,PL1897740,PL1897719,PL1897799,,18977,PL1897722,PL1897709,PL1897770,PL1897791,PL1897724,PL1897739,,55,2.0,2.0,12.0,1.0,39.0,,,70.0,91.0,24.0,22.0,9.0,,39.0,11.0,40.0,19.0,18.0,2.0,,99.0,0.0,1.0,,,,,1.0,Velodrome,HollowBrook,132.0,99.0,33.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,943.0,979.0
SH1897700056,18977,PL1897718,PL1897702,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897722,PL1897709,PL1897770,PL1897791,PL1897724,PL1897739,,56,2.0,1.0,39.0,1.0,16.0,,,70.0,91.0,24.0,22.0,9.0,,39.0,11.0,13.0,19.0,18.0,2.0,,99.0,0.0,,1.0,,,1.0,,Velodrome,HollowBrook,99.0,76.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,976.0,1002.0
SH1897700057,18977,PL1897718,PL1897702,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897722,PL1897784,PL1897770,PL1897791,PL1897724,PL1897739,,57,2.0,1.0,16.0,1.0,15.0,,,70.0,91.0,24.0,22.0,84.0,,39.0,11.0,13.0,19.0,18.0,2.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,76.0,75.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,999.0,1003.0
SH1897700058,18977,PL1897718,PL1897702,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897722,PL1897784,PL1897770,PL1897791,PL1897724,PL1897739,,58,2.0,1.0,15.0,1.0,11.0,,Home Goal,70.0,91.0,24.0,22.0,84.0,,39.0,11.0,13.0,19.0,18.0,2.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,75.0,71.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,0.0,1.0,0.0,0.0,-1.0,0.0,1005.0,1000.0,1007.0
SH1897700059,18977,PL1897727,PL1897705,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897784,PL1897742,PL1897714,PL1897761,PL1897739,,59,2.0,1.0,11.0,0.0,0.01,FaceoffAfterGoal,Period End,42.0,14.0,61.0,87.0,84.0,,39.0,11.0,13.0,19.0,27.0,5.0,,99.0,113.0,,,,1.0,1.0,,Velodrome,HollowBrook,71.0,0.01,71.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1004.0,1078.0
SH1897700060,18977,,,,,,,,18977,,,,,,,,60,,,,,,Intermission,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,0.0,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1004.0,1007.0
SH1897700061,18977,PL1897727,PL1897705,PL1897726,PL1897722,PL1897708,PL1897799,,18977,PL1897787,PL1897784,PL1897742,PL1897714,PL1897761,PL1897739,,61,3.0,18.0,0.0,17.0,15.0,PeriodStart,Puck Out of Play,42.0,14.0,61.0,87.0,84.0,,39.0,26.0,22.0,8.0,27.0,5.0,,99.0,0.0,,1.0,,,1.0,,Velodrome,HollowBrook,1080.0,1035.0,45.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
SH1897700062,18977,PL1897718,PL1897705,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897787,PL1897752,PL1897770,PL1897749,PL1897775,PL1897739,,62,3.0,17.0,15.0,16.0,36.0,OtherFaceoff,,70.0,49.0,75.0,87.0,52.0,,39.0,11.0,19.0,13.0,18.0,5.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,1035.0,996.0,39.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40.0,82.0
SH1897700063,18977,PL1897718,PL1897705,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897709,PL1897752,PL1897770,PL1897749,PL1897775,PL1897739,,63,3.0,16.0,36.0,16.0,24.0,,,70.0,49.0,75.0,9.0,52.0,,39.0,11.0,19.0,13.0,18.0,5.0,,99.0,0.0,1.0,,,1.0,,,Velodrome,HollowBrook,996.0,984.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,79.0,94.0
SH1897700064,18977,PL1897718,PL1897733,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897709,PL1897752,PL1897770,PL1897749,PL1897775,PL1897739,,64,3.0,16.0,24.0,14.0,42.0,,Puck in Netting,70.0,49.0,75.0,9.0,52.0,,39.0,11.0,19.0,13.0,18.0,33.0,,99.0,32.0,,,1.0,1.0,,,Velodrome,HollowBrook,984.0,882.0,102.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,91.0,196.0
SH1897700065,18977,PL1897727,PL1897702,PL1897726,PL1897722,PL1897740,PL1897799,,18977,PL1897722,PL1897784,PL1897742,PL1897791,PL1897724,PL1897739,,65,3.0,14.0,42.0,12.0,42.0,OtherFaceoff,,42.0,91.0,24.0,22.0,84.0,,39.0,26.0,22.0,40.0,27.0,2.0,,99.0,20.0,,,1.0,1.0,,,Velodrome,HollowBrook,882.0,762.0,120.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,193.0,316.0
SH1897700066,18977,PL1897727,PL1897702,PL1897711,PL1897722,PL1897740,PL1897799,,18977,PL1897722,PL1897784,PL1897742,PL1897791,PL1897724,PL1897739,,66,3.0,12.0,42.0,12.0,22.0,,,42.0,91.0,24.0,22.0,84.0,,39.0,11.0,22.0,40.0,27.0,2.0,,99.0,0.0,,,1.0,,,1.0,Velodrome,HollowBrook,762.0,742.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,313.0,336.0
SH1897700067,18977,PL1897718,PL1897702,PL1897711,PL1897722,PL1897719,PL1897799,,18977,PL1897722,PL1897784,PL1897742,PL1897791,PL1897724,PL1897739,,67,3.0,12.0,22.0,11.0,41.0,,,42.0,91.0,24.0,22.0,84.0,,39.0,11.0,22.0,19.0,18.0,2.0,,99.0,0.0,,,,,1.0,1.0,Velodrome,HollowBrook,742.0,701.0,41.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,333.0,377.0
SH1897700068,18977,PL1897718,PL1897702,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897714,PL1897724,PL1897739,,68,3.0,11.0,41.0,11.0,32.0,,,70.0,14.0,24.0,87.0,84.0,,39.0,11.0,13.0,19.0,18.0,2.0,,99.0,0.0,,,,1.0,1.0,,Velodrome,HollowBrook,701.0,692.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,374.0,386.0
SH1897700069,18977,PL1897718,PL1897702,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897714,PL1897761,PL1897739,,69,3.0,11.0,32.0,11.0,25.0,,,70.0,14.0,61.0,87.0,84.0,,39.0,11.0,13.0,19.0,18.0,2.0,,99.0,0.0,,1.0,1.0,,,,Velodrome,HollowBrook,692.0,685.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,383.0,393.0
SH1897700070,18977,PL1897718,PL1897702,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897752,PL1897770,PL1897714,PL1897761,PL1897739,,70,3.0,11.0,25.0,11.0,12.0,,,70.0,14.0,61.0,87.0,52.0,,39.0,11.0,13.0,19.0,18.0,2.0,,99.0,0.0,1.0,,,1.0,,,Velodrome,HollowBrook,685.0,672.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,390.0,406.0
SH1897700071,18977,PL1897718,PL1897705,PL1897711,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897752,PL1897770,PL1897714,PL1897761,PL1897739,,71,3.0,11.0,12.0,10.0,23.0,,,70.0,14.0,61.0,87.0,52.0,,39.0,11.0,13.0,19.0,18.0,5.0,,99.0,0.0,,1.0,1.0,,,,Velodrome,HollowBrook,672.0,623.0,49.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,403.0,455.0
SH1897700072,18977,PL1897718,PL1897705,PL1897726,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897752,PL1897770,PL1897714,PL1897761,PL1897739,,72,3.0,10.0,23.0,10.0,11.0,,,70.0,14.0,61.0,87.0,52.0,,39.0,26.0,13.0,19.0,18.0,5.0,,99.0,0.0,1.0,,,1.0,,,Velodrome,HollowBrook,623.0,611.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,452.0,467.0
SH1897700073,18977,PL1897727,PL1897705,PL1897726,PL1897713,PL1897719,PL1897799,,18977,PL1897787,PL1897752,PL1897770,PL1897714,PL1897761,PL1897739,,73,3.0,10.0,11.0,9.0,54.0,,Home Goalie Stopped (after Away SOG),70.0,14.0,61.0,87.0,52.0,,39.0,26.0,13.0,19.0,27.0,5.0,,99.0,0.0,,,1.0,1.0,,,Velodrome,HollowBrook,611.0,594.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,464.0,484.0
SH1897700074,18977,PL1897727,PL1897705,PL1897726,PL1897740,PL1897708,PL1897799,,18977,PL1897709,PL1897784,PL1897770,PL1897749,PL1897775,PL1897739,,74,3.0,9.0,54.0,8.0,45.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),70.0,49.0,75.0,9.0,84.0,,39.0,26.0,40.0,8.0,27.0,5.0,,99.0,0.0,,1.0,1.0,,,,Velodrome,HollowBrook,594.0,525.0,69.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,481.0,553.0
SH1897700075,18977,PL1897727,PL1897705,PL1897726,PL1897740,PL1897708,PL1897799,,18977,PL1897709,PL1897784,PL1897742,PL1897749,PL1897775,PL1897739,,75,3.0,8.0,45.0,7.0,35.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),42.0,49.0,75.0,9.0,84.0,,39.0,26.0,40.0,8.0,27.0,5.0,,99.0,0.0,1.0,1.0,,,,,Velodrome,HollowBrook,525.0,455.0,70.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,550.0,623.0
SH1897700076,18977,PL1897733,PL1897718,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897722,PL1897752,PL1897742,PL1897791,PL1897761,PL1897739,,76,3.0,7.0,35.0,6.0,46.0,OtherFaceoff,Away Goal,42.0,91.0,61.0,22.0,52.0,,39.0,11.0,19.0,13.0,33.0,18.0,,99.0,0.0,1.0,,,1.0,,,Velodrome,HollowBrook,455.0,406.0,49.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,0.0,0.0,-1.0,1.0,0.0,0.0,625.0,620.0,672.0
SH1897700077,18977,PL1897733,PL1897718,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897722,PL1897752,PL1897742,PL1897791,PL1897761,PL1897739,,77,3.0,6.0,46.0,5.0,41.0,FaceoffAfterGoal,Home Goalie Stopped (after Away SOG),42.0,91.0,61.0,22.0,52.0,,39.0,11.0,19.0,13.0,33.0,18.0,,99.0,0.0,,,,1.0,1.0,,Velodrome,HollowBrook,406.0,341.0,65.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,674.0,669.0,737.0
SH1897700078,18977,PL1897702,PL1897727,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897714,PL1897761,PL1897739,,78,3.0,5.0,41.0,4.0,56.0,OtherFaceoff,,70.0,14.0,61.0,87.0,84.0,,39.0,11.0,19.0,13.0,2.0,27.0,,99.0,0.0,,1.0,1.0,,,,Velodrome,HollowBrook,341.0,296.0,45.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,739.0,734.0,782.0
SH1897700079,18977,PL1897702,PL1897727,PL1897711,PL1897719,PL1897726,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897714,PL1897761,PL1897739,,79,3.0,4.0,56.0,4.0,41.0,,Home Icing,70.0,14.0,61.0,87.0,84.0,,39.0,11.0,19.0,26.0,2.0,27.0,,99.0,0.0,1.0,,,1.0,,,Velodrome,HollowBrook,296.0,281.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,784.0,779.0,797.0
SH1897700080,18977,PL1897702,PL1897727,PL1897726,PL1897722,PL1897708,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897714,PL1897761,PL1897739,,80,3.0,4.0,41.0,3.0,50.0,OtherFaceoff,Home Goal,70.0,14.0,61.0,87.0,84.0,,39.0,26.0,22.0,8.0,2.0,27.0,,99.0,0.0,,1.0,1.0,,,,Velodrome,HollowBrook,281.0,230.0,51.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,3.0,1.0,1.0,0.0,0.0,-1.0,0.0,799.0,794.0,848.0
SH1897700081,18977,PL1897718,PL1897705,PL1897726,PL1897740,PL1897708,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897714,PL1897761,PL1897739,,81,3.0,3.0,50.0,2.0,58.0,FaceoffAfterGoal,,70.0,14.0,61.0,87.0,84.0,,39.0,26.0,40.0,8.0,18.0,5.0,,99.0,0.0,,,,1.0,1.0,,Velodrome,HollowBrook,230.0,178.0,52.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,850.0,845.0,900.0
SH1897700082,18977,PL1897718,PL1897705,PL1897726,PL1897740,PL1897713,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897749,PL1897761,PL1897739,,82,3.0,2.0,58.0,2.0,52.0,,,70.0,49.0,61.0,87.0,84.0,,39.0,26.0,40.0,13.0,18.0,5.0,,99.0,0.0,,,1.0,1.0,,,Velodrome,HollowBrook,178.0,172.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,902.0,897.0,906.0
SH1897700083,18977,PL1897718,PL1897705,PL1897726,PL1897740,PL1897713,PL1897799,,18977,PL1897787,PL1897784,PL1897770,PL1897749,PL1897775,PL1897739,,83,3.0,2.0,52.0,2.0,45.0,,,70.0,49.0,75.0,87.0,84.0,,39.0,26.0,40.0,13.0,18.0,5.0,,99.0,0.0,,1.0,1.0,,,,Velodrome,HollowBrook,172.0,165.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,908.0,903.0,913.0
SH1897700084,18977,PL1897718,PL1897705,PL1897726,PL1897719,PL1897713,PL1897799,,18977,PL1897709,PL1897752,PL1897770,PL1897749,PL1897775,PL1897739,,84,3.0,2.0,45.0,2.0,29.0,,,70.0,49.0,75.0,9.0,52.0,,39.0,26.0,19.0,13.0,18.0,5.0,,99.0,0.0,1.0,,,,,1.0,Velodrome,HollowBrook,165.0,149.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,915.0,910.0,929.0
SH1897700085,18977,PL1897718,PL1897705,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897709,PL1897752,PL1897770,PL1897749,PL1897775,PL1897739,,85,3.0,2.0,29.0,1.0,56.0,,Home Goalie Stopped (after Away SOG),70.0,49.0,75.0,9.0,52.0,,39.0,11.0,19.0,13.0,18.0,5.0,,99.0,0.0,,,,1.0,1.0,,Velodrome,HollowBrook,149.0,116.0,33.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,931.0,926.0,962.0
SH1897700086,18977,PL1897727,PL1897733,PL1897711,PL1897719,PL1897713,PL1897799,,18977,PL1897709,PL1897752,PL1897742,PL1897749,PL1897775,PL1897739,,86,3.0,1.0,56.0,1.0,38.0,OtherFaceoff,Away Goal,42.0,49.0,75.0,9.0,52.0,,39.0,11.0,19.0,13.0,27.0,33.0,,99.0,0.0,,,1.0,1.0,,,Velodrome,HollowBrook,116.0,98.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,4.0,1.0,0.0,-1.0,1.0,0.0,0.0,964.0,959.0,980.0
