shift_id,game_id,shift_index,period,shift_start_type,shift_stop_type,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,home_team,away_team,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,period_id,home_team_id,away_team_id,season_id,time_bucket_id,strength_id,shift_start_type_derived,shift_stop_type_derived,start_zone,end_zone,start_zone_id,end_zone_id,home_forward_1_id,home_forward_2_id,home_forward_3_id,home_defense_1_id,home_defense_2_id,home_xtra_id,home_goalie_id,away_forward_1_id,away_forward_2_id,away_forward_3_id,away_defense_1_id,away_defense_2_id,away_xtra_id,away_goalie_id,home_gf_all,home_ga_all,away_gf_all,away_ga_all,home_gf_ev,home_ga_ev,away_gf_ev,away_ga_ev,home_gf_nen,home_ga_nen,away_gf_nen,away_ga_nen,home_gf_pp,home_ga_pp,away_gf_pp,away_ga_pp,home_gf_pk,home_ga_pk,away_gf_pk,away_ga_pk,home_pm_all,away_pm_all,home_pm_ev,away_pm_ev,home_pm_nen,away_pm_nen,home_pm_pp,away_pm_pp,home_pm_pk,away_pm_pk,sf,sa,shot_diff,cf,ca,cf_pct,ff,fa,ff_pct,scf,sca,hdf,hda,zone_entries,zone_exits,giveaways,takeaways,fo_won,fo_lost,fo_pct,event_count,shift_start_type_id,shift_stop_type_id,situation_id,shift_key
SH1898700014,18987,14,1.0,,,12.0,36.0,12.0,11.0,Velodrome,Outlaws,70.0,75.0,55.0,91.0,9.0,,39.0,77.0,80.0,68.0,4.0,25.0,,30.0,756.0,731.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,,,1.0,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100001,P100039,P100064,P100002,P100105,,P100016,P100185,P100223,P100128,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,2,1,2,0,0,0,0.0,18,SST0003,SPT0003,SIT0001,SH1898700014
SH1898700015,18987,15,1.0,,,12.0,11.0,11.0,59.0,Velodrome,Outlaws,42.0,75.0,55.0,91.0,9.0,,39.0,77.0,13.0,68.0,4.0,25.0,,30.0,731.0,719.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,,,1.0,,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100201,P100039,P100064,P100002,P100105,,P100016,P100185,P100031,P100128,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,0,0,0,0.0,6,SST0003,SPT0003,SIT0001,SH1898700015
SH1898700016,18987,16,1.0,,,11.0,59.0,11.0,40.0,Velodrome,Outlaws,42.0,75.0,55.0,91.0,9.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,719.0,700.0,19.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,,1.0,1.0,,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,,,,,P100201,P100039,P100064,P100002,P100105,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,1,1,1,0,0,0,0.0,11,SST0003,SPT0003,SIT0001,SH1898700016
SH1898700017,18987,17,1.0,,,11.0,40.0,11.0,30.0,Velodrome,Outlaws,42.0,24.0,55.0,91.0,9.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,700.0,690.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,1.0,,,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,,,,,P100201,P100230,P100064,P100002,P100105,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,2,1,0,0,0.0,11,SST0003,SPT0003,SIT0001,SH1898700017
SH1898700018,18987,18,1.0,,,11.0,30.0,11.0,5.0,Velodrome,Outlaws,42.0,24.0,55.0,84.0,9.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,690.0,665.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,,,,,1.0,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,,,,,P100201,P100230,P100064,P100198,P100105,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,100.0,2,0,100.0,2,0,0,0,1,2,1,2,0,0,0.0,16,SST0003,SPT0003,SIT0001,SH1898700018
SH1898700019,18987,19,1.0,,,11.0,5.0,10.0,48.0,Velodrome,Outlaws,42.0,24.0,55.0,84.0,22.0,,39.0,77.0,13.0,56.0,44.0,18.0,,30.0,665.0,648.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,,,1.0,1.0,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,d,,2.0,,P100201,P100230,P100064,P100198,P100108,,P100016,P100185,P100031,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,1,0,0,0.0,6,SST0003,SPT0003,SIT0001,SH1898700019
SH1898700020,18987,20,1.0,,,10.0,48.0,10.0,44.0,Velodrome,Outlaws,42.0,24.0,55.0,84.0,22.0,,39.0,3.0,13.0,56.0,44.0,18.0,,30.0,648.0,644.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,1.0,,,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100201,P100230,P100064,P100198,P100108,,P100016,P100004,P100031,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,0,0,0,0,0,0.0,2,SST0003,SPT0003,SIT0001,SH1898700020
SH1898700021,18987,21,1.0,,,10.0,44.0,10.0,13.0,Velodrome,Outlaws,70.0,24.0,55.0,84.0,22.0,,39.0,3.0,12.0,56.0,44.0,18.0,,30.0,644.0,613.0,31.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,,,1.0,,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,d,,2.0,,P100001,P100230,P100064,P100198,P100108,,P100016,P100004,P100214,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,1,0,1,1,5,0,0,0,0.0,21,SST0003,SPT0003,SIT0001,SH1898700021
SH1898700022,18987,22,1.0,,,10.0,13.0,9.0,33.0,Velodrome,Outlaws,70.0,24.0,61.0,84.0,22.0,,39.0,3.0,12.0,56.0,44.0,18.0,,30.0,613.0,573.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,1.0,,,,P01,N10010,N10007,N20252026F,TB02,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100001,P100230,P100224,P100198,P100108,,P100016,P100004,P100214,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,100.0,3,0,100.0,3,0,0,0,1,1,1,1,0,0,0.0,22,SST0003,SPT0003,SIT0001,SH1898700022
SH1898700023,18987,23,1.0,,,9.0,33.0,9.0,9.0,Velodrome,Outlaws,70.0,24.0,61.0,91.0,22.0,,39.0,3.0,12.0,56.0,44.0,18.0,,30.0,573.0,549.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,,,,,1.0,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,d,o,2.0,1.0,P100001,P100230,P100224,P100002,P100108,,P100016,P100004,P100214,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,1,0,0,0,3,2,2,0,0,0.0,15,SST0003,SPT0003,SIT0001,SH1898700023
SH1898700024,18987,24,1.0,,,9.0,9.0,9.0,5.0,Velodrome,Outlaws,70.0,24.0,61.0,91.0,22.0,,39.0,3.0,12.0,56.0,4.0,18.0,,30.0,549.0,545.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,,,1.0,,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,,,,,P100001,P100230,P100224,P100002,P100108,,P100016,P100004,P100214,P100099,P100032,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,0,1,0,0,0,0.0,5,SST0003,SPT0003,SIT0001,SH1898700024
SH1898700025,18987,25,1.0,,Away Goalie Stopped (after Home SOG),9.0,5.0,8.0,52.0,Velodrome,Outlaws,70.0,24.0,61.0,91.0,9.0,,39.0,3.0,80.0,89.0,4.0,18.0,,30.0,545.0,532.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,Away Goalie Stopped (after Home SOG),d,,2.0,,P100001,P100230,P100224,P100002,P100105,,P100016,P100004,P100223,P100080,P100032,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50.0,1,1,50.0,1,1,0,0,0,0,3,0,0,0,0.0,13,SST0003,SPT0011,SIT0001,SH1898700025
SH1898700026,18987,26,1.0,OtherFaceoff,,8.0,52.0,7.0,29.0,Velodrome,Outlaws,70.0,14.0,61.0,91.0,9.0,,39.0,91.0,80.0,89.0,4.0,25.0,,30.0,532.0,449.0,83.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,20.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB03,STR0001,OtherFaceoff,Stoppage,o,d,1.0,2.0,P100001,P100132,P100224,P100002,P100105,,P100016,P100232,P100223,P100080,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,1,0,0,4,5,5,1,0,0,0.0,38,SST0002,SPT0002,SIT0001,SH1898700026
SH1898700027,18987,27,1.0,,,7.0,29.0,7.0,15.0,Velodrome,Outlaws,42.0,14.0,61.0,91.0,9.0,,39.0,91.0,80.0,89.0,4.0,25.0,,30.0,449.0,435.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,,o,,1.0,P100201,P100132,P100224,P100002,P100105,,P100016,P100232,P100223,P100080,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,0,1,2,0,0,0.0,8,SST0003,SPT0003,SIT0001,SH1898700027
SH1898700028,18987,28,1.0,,,7.0,15.0,7.0,6.0,Velodrome,Outlaws,42.0,14.0,61.0,91.0,22.0,,39.0,91.0,80.0,89.0,4.0,25.0,,30.0,435.0,426.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,,,,,1.0,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100201,P100132,P100224,P100002,P100108,,P100016,P100232,P100223,P100080,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,2,3,0,0,0,0.0,10,SST0003,SPT0003,SIT0001,SH1898700028
SH1898700029,18987,29,1.0,,,7.0,6.0,6.0,55.0,Velodrome,Outlaws,42.0,14.0,75.0,91.0,22.0,,39.0,91.0,13.0,89.0,4.0,25.0,,30.0,426.0,415.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,,,1.0,,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100201,P100132,P100039,P100002,P100108,,P100016,P100232,P100031,P100080,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,1,0,0,0,0.0,5,SST0003,SPT0003,SIT0001,SH1898700029
SH1898700030,18987,30,1.0,,,6.0,55.0,6.0,45.0,Velodrome,Outlaws,42.0,55.0,75.0,91.0,22.0,,39.0,77.0,13.0,89.0,4.0,25.0,,30.0,415.0,405.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,,,1.0,,,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,o,o,1.0,1.0,P100201,P100064,P100039,P100002,P100108,,P100016,P100185,P100031,P100080,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,2,1,2,0,0,0,0.0,7,SST0003,SPT0003,SIT0001,SH1898700030
SH1898700031,18987,31,1.0,,Home Penalty,6.0,45.0,6.0,25.0,Velodrome,Outlaws,42.0,55.0,75.0,91.0,22.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,405.0,385.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,,1.0,1.0,,,P01,N10010,N10007,N20252026F,TB03,STR0001,OnTheFly,Home Penalty,,,,,P100201,P100064,P100039,P100002,P100108,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,2,1,0,0,0.0,15,SST0003,SPT0010,SIT0001,SH1898700031
SH1898700032,18987,32,1.0,FaceoffAfterPenalty,Puck Out of Play,6.0,25.0,4.0,57.0,Velodrome,Outlaws,42.0,55.0,,91.0,22.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,385.0,297.0,88.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,35.0,,,1.0,,,1.0,P01,N10010,N10007,N20252026F,TB03,STR0004,FaceoffAfterPenalty,Puck Out of Play,,,,,P100201,P100064,,P100002,P100108,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,100.0,2,0,100.0,2,0,0,0,1,2,1,0,0,0,0.0,27,SST0007,SPT0007,SIT0002,SH1898700032
SH1898700033,18987,33,1.0,OtherFaceoff,,4.0,57.0,3.0,55.0,Velodrome,Outlaws,42.0,24.0,,84.0,22.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,297.0,235.0,62.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,18.0,,1.0,,,1.0,,P01,N10010,N10007,N20252026F,TB04,STR0004,OtherFaceoff,OnTheFly,,,,,P100201,P100230,,P100198,P100108,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,100.0,3,0,100.0,3,0,1,0,2,1,2,1,0,0,0.0,26,SST0002,SPT0003,SIT0002,SH1898700033
SH1898700034,18987,34,1.0,,,3.0,55.0,3.0,40.0,Velodrome,Outlaws,42.0,24.0,,84.0,9.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,235.0,220.0,15.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,0.0,1.0,,,,,1.0,P01,N10010,N10007,N20252026F,TB04,STR0004,OnTheFly,OnTheFly,,,,,P100201,P100230,,P100198,P100105,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,1,0,0,2,1,0,0,0,0,0.0,11,SST0003,SPT0003,SIT0002,SH1898700034
SH1898700035,18987,35,1.0,,,3.0,40.0,3.0,36.0,Velodrome,Outlaws,42.0,24.0,,84.0,9.0,,39.0,3.0,12.0,68.0,44.0,18.0,,30.0,220.0,216.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,0.0,,1.0,,,1.0,,P01,N10010,N10007,N20252026F,TB04,STR0004,OnTheFly,OnTheFly,,,,,P100201,P100230,,P100198,P100105,,P100016,P100004,P100214,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,SST0003,SPT0003,SIT0002,SH1898700035
SH1898700036,18987,36,1.0,,,3.0,36.0,3.0,32.0,Velodrome,Outlaws,70.0,24.0,,84.0,9.0,,39.0,3.0,12.0,56.0,44.0,18.0,,30.0,216.0,212.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,0.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB04,STR0004,OnTheFly,OnTheFly,,,,,P100001,P100230,,P100198,P100105,,P100016,P100004,P100214,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0.0,1,SST0003,SPT0003,SIT0002,SH1898700036
SH1898700037,18987,37,1.0,,Puck Out of Play,3.0,32.0,3.0,25.0,Velodrome,Outlaws,70.0,24.0,,84.0,9.0,,39.0,3.0,12.0,56.0,4.0,18.0,,30.0,212.0,205.0,7.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,0.0,1.0,,,1.0,,,P01,N10010,N10007,N20252026F,TB04,STR0004,OnTheFly,Puck Out of Play,,,,,P100001,P100230,,P100198,P100105,,P100016,P100004,P100214,P100099,P100032,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,0,0,0,0.0,5,SST0003,SPT0007,SIT0002,SH1898700037
SH1898700038,18987,38,1.0,OtherFaceoff,,3.0,25.0,2.0,49.0,Velodrome,Outlaws,70.0,24.0,,84.0,9.0,,39.0,3.0,12.0,56.0,4.0,25.0,,30.0,205.0,169.0,36.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,Away PowerPlay,4v5,0.0,0.0,22.0,,1.0,1.0,,,,P01,N10010,N10007,N20252026F,TB04,STR0004,OtherFaceoff,Stoppage,,,,,P100001,P100230,,P100198,P100105,,P100016,P100004,P100214,P100099,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,0.0,11,SST0002,SPT0002,SIT0002,SH1898700038
SH1898700039,18987,39,1.0,,,2.0,49.0,2.0,9.0,Velodrome,Outlaws,70.0,24.0,91.0,84.0,9.0,,39.0,3.0,12.0,56.0,4.0,25.0,,30.0,169.0,129.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB04,STR0001,OnTheFly,OnTheFly,,,,,P100001,P100230,P100002,P100198,P100105,,P100016,P100004,P100214,P100099,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,2,0.0,0,2,0.0,0,2,0,0,2,3,3,1,0,0,0.0,33,SST0003,SPT0003,SIT0001,SH1898700039
SH1898700040,18987,40,1.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),2.0,9.0,0.0,35.0,Velodrome,Outlaws,42.0,14.0,61.0,22.0,9.0,,39.0,91.0,80.0,89.0,4.0,25.0,,30.0,129.0,35.0,94.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,24.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB04,STR0001,OtherFaceoff,Away Goalie Stopped (after Home SOG),,,,,P100201,P100132,P100224,P100108,P100105,,P100016,P100232,P100223,P100080,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,4,0.0,0,4,0.0,0,4,0,0,4,3,5,0,0,0,0.0,42,SST0002,SPT0011,SIT0001,SH1898700040
SH1898700041,18987,41,1.0,OtherFaceoff,Period End,0.0,35.0,0.0,0.01,Velodrome,Outlaws,42.0,14.0,61.0,22.0,9.0,,39.0,77.0,13.0,68.0,4.0,25.0,,30.0,35.0,0.01,34.99,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,24.0,1.0,1.0,,,,,P01,N10010,N10007,N20252026F,TB05,STR0001,OtherFaceoff,Period End,,,,,P100201,P100132,P100224,P100108,P100105,,P100016,P100185,P100031,P100128,P100032,P100170,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,1,1,0,0,0,0,0.0,7,SST0002,SPT0009,SIT0001,SH1898700041
SH1898700042,18987,42,1.0,Intermission,,,,,,Velodrome,Outlaws,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Home EmptyNet,0v0 Home EN,0.0,0.0,0.0,,,,,1.0,,P01,N10010,N10007,N20252026F,,STR0016,Intermission,Stoppage,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0.0,1,SST0005,SPT0002,SIT0005,SH1898700042
SH1898700043,18987,43,2.0,PeriodStart,Away Goalie Stopped (after Home SOG),18.0,0.0,17.0,20.0,Velodrome,Outlaws,70.0,14.0,55.0,91.0,84.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,1080.0,1040.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,,1.0,,,,,P02,N10010,N10007,N20252026F,TB01,STR0001,PeriodStart,Away Goalie Stopped (after Home SOG),,,,,P100001,P100132,P100064,P100002,P100198,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,2,1,4,0,0,0,0.0,24,SST0006,SPT0011,SIT0001,SH1898700043
SH1898700044,18987,44,2.0,OtherFaceoff,Puck Out of Play,17.0,20.0,16.0,31.0,Velodrome,Outlaws,70.0,75.0,55.0,91.0,84.0,,39.0,77.0,13.0,68.0,44.0,18.0,,30.0,1040.0,991.0,49.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,22.0,1.0,1.0,,,,,P02,N10010,N10007,N20252026F,TB01,STR0001,OtherFaceoff,Puck Out of Play,,,,,P100001,P100039,P100064,P100002,P100198,,P100016,P100185,P100031,P100128,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,1,2,4,0,0,0,0.0,21,SST0002,SPT0007,SIT0001,SH1898700044
SH1898700045,18987,45,2.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),16.0,31.0,15.0,33.0,Velodrome,Outlaws,70.0,75.0,55.0,91.0,84.0,,39.0,3.0,12.0,56.0,44.0,18.0,,30.0,991.0,933.0,58.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,16.0,1.0,,,1.0,,,P02,N10010,N10007,N20252026F,TB01,STR0001,OtherFaceoff,Home Goalie Stopped (after Away SOG),,,,,P100001,P100039,P100064,P100002,P100198,,P100016,P100004,P100214,P100099,P100033,P100034,,P100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,33.33333333333333,1,2,33.33333333333333,1,2,0,0,2,2,1,1,0,0,0.0,28,SST0002,SPT0006,SIT0001,SH1898700045
